"","size_f","size.length.um.used.for.conversions","shape","polymer","particle.volume.um3","density.mg.um.3","organism.group","environment","bio.org","treatments","effect","effect_f","effect_10","exposure.duration.d","exposure.route","media.temp","lvl1_f","lvl2_f","dose.mg.L.master","sex","media.ph","media.sal.ppt","dose.particles.mL.master","effect.metric","functional.group","charge","zetapotential.mV","max.size.ingest.mm","acute.chronic_f","dose.mg.L.master.AF.noec","dose.particles.mL.master.AF.noec","dose.um3.mL.master","effect.score"
"2484","100µm < 1mm",227.7,"fragment","PS",989025.9729,1.07e-09,"Mixed","Freshwater","population",4,"N","N",0,450,"sediment",20.1,"Community","Abundance",NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2485","100µm < 1mm",227.7,"fragment","PS",989025.9729,1.07e-09,"Mixed","Freshwater","population",4,"N","N",0,450,"sediment",20.1,"Community","Abundance",NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2486","100µm < 1mm",227.7,"fragment","PS",989025.9729,1.07e-09,"Mixed","Freshwater","population",4,"N","N",0,450,"sediment",20.1,"Community","Abundance",NA,NA,8.5,NA,NA,"HONEC",NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2487","100µm < 1mm",227.7,"fragment","PS",989025.9729,1.07e-09,"Mixed","Freshwater","population",4,"N","N",0,450,"sediment",20.1,"Community","Diversity",NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2488","100µm < 1mm",227.7,"fragment","PS",989025.9729,1.07e-09,"Mixed","Freshwater","population",4,"N","N",0,450,"sediment",20.1,"Community","Diversity",NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2489","100µm < 1mm",227.7,"fragment","PS",989025.9729,1.07e-09,"Mixed","Freshwater","population",4,"N","N",0,450,"sediment",20.1,"Community","Diversity",NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2490","100µm < 1mm",227.7,"fragment","PS",989025.9729,1.07e-09,"Mixed","Freshwater","population",4,"N","N",0,450,"sediment",20.1,"Community","Diversity",NA,NA,8.5,NA,NA,"HONEC",NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2491","100µm < 1mm",227.7,"fragment","PS",989025.9729,1.07e-09,"Mixed","Freshwater","population",4,"N","N",0,450,"sediment",20.1,"Community","Diversity",NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2492","100µm < 1mm",227.7,"fragment","PS",989025.9729,1.07e-09,"Mixed","Freshwater","population",4,"N","N",0,450,"sediment",20.1,"Community","Diversity",NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2493","100µm < 1mm",227.7,"fragment","PS",989025.9729,1.07e-09,"Mixed","Freshwater","population",4,"N","N",0,450,"sediment",20.1,"Community","Diversity",NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2494","100µm < 1mm",227.7,"fragment","PS",989025.9729,1.07e-09,"Mixed","Freshwater","population",4,"N","N",0,450,"sediment",20.1,"Community","Diversity",NA,NA,8.5,NA,NA,"HONEC",NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2495","1µm < 100µm",2.5,"sphere","PE",8.181230869,9.6e-10,"Crustacea","Freshwater","organism",6,"N","N",0,4,"water",NA,"Fitness","Mortality",12.5,NA,NA,NA,12519500000,"NOEC",NA,NA,NA,0.11487,"Acute",12.5,12519500000,102424919864.445,6
"2496","1µm < 100µm",2.5,"sphere","PE",8.181230869,9.6e-10,"Crustacea","Freshwater","organism",6,"Y","Y",1,4,"water",NA,"Fitness","Mortality",25,NA,NA,NA,2.5039e+10,"LOEC",NA,NA,NA,0.11487,"Acute",50,5.0078e+10,204849839728.891,6
"2497","1µm < 100µm",2.5,"sphere","PE",8.181230869,9.6e-10,"Crustacea","Freshwater","organism",6,"Y","Y",1,4,"water",NA,"Fitness","Mortality",50,NA,NA,NA,5.08e+10,NA,NA,NA,NA,0.11487,"Acute",NA,NA,415606528145.2,6
"2498","1µm < 100µm",2.5,"sphere","PE",8.181230869,9.6e-10,"Crustacea","Freshwater","organism",6,"Y","Y",1,4,"water",NA,"Fitness","Mortality",100,NA,NA,NA,1.02e+11,NA,NA,NA,NA,0.11487,"Acute",NA,NA,834485548638,6
"2499","1µm < 100µm",2.5,"sphere","PE",8.181230869,9.6e-10,"Crustacea","Freshwater","organism",6,"Y","Y",1,4,"water",NA,"Fitness","Mortality",200,NA,NA,NA,2.03e+11,NA,NA,NA,NA,0.11487,"Acute",NA,NA,1660789866407,6
"2500","1µm < 100µm",2.5,"sphere","PE",8.181230869,9.6e-10,"Crustacea","Freshwater","organism",6,"Y","Y",1,4,"water",NA,"Fitness","Mortality",400,NA,NA,NA,4.06e+11,NA,NA,NA,NA,0.11487,"Acute",NA,NA,3321579732814,6
"2501","1µm < 100µm",2.5,"sphere","PE",8.181230869,9.6e-10,"Crustacea","Freshwater","organism",6,NA,NA,NA,4,"water",NA,"Fitness","Mortality",57,NA,NA,NA,7257465.405,"LC50",NA,NA,NA,0.11487,"Acute",570,72574654.05,59375000.0020856,6
"2502","1µm < 100µm",98,"sphere","PE",492806.9788,9.6e-10,"Crustacea","Freshwater","organism",6,"N","N",0,4,"water",NA,"Fitness","Mortality",12.5,NA,NA,NA,27500,NA,NA,NA,NA,0.11487,"Acute",NA,NA,13552191917,6
"2503","1µm < 100µm",98,"sphere","PE",492806.9788,9.6e-10,"Crustacea","Freshwater","organism",6,"N","N",0,4,"water",NA,"Fitness","Mortality",25,NA,NA,NA,55500,NA,NA,NA,NA,0.11487,"Acute",NA,NA,27350787323.4,6
"2504","1µm < 100µm",98,"sphere","PE",492806.9788,9.6e-10,"Crustacea","Freshwater","organism",6,"N","N",0,4,"water",NA,"Fitness","Mortality",50,NA,NA,NA,107500,NA,NA,NA,NA,0.11487,"Acute",NA,NA,52976750221,6
"2505","1µm < 100µm",98,"sphere","PE",492806.9788,9.6e-10,"Crustacea","Freshwater","organism",6,"N","N",0,4,"water",NA,"Fitness","Mortality",100,NA,NA,NA,220000,NA,NA,NA,NA,0.11487,"Acute",NA,NA,108417535336,6
"2506","1µm < 100µm",98,"sphere","PE",492806.9788,9.6e-10,"Crustacea","Freshwater","organism",6,"N","N",0,4,"water",NA,"Fitness","Mortality",200,NA,NA,NA,440000,NA,NA,NA,NA,0.11487,"Acute",NA,NA,216835070672,6
"2507","1µm < 100µm",98,"sphere","PE",492806.9788,9.6e-10,"Crustacea","Freshwater","organism",6,"N","N",0,4,"water",NA,"Fitness","Mortality",400,NA,NA,NA,890000,"HONEC",NA,NA,NA,0.11487,"Acute",400,890000,438598211132,6
"2508","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"Y","Y",1,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"LOEC",NA,NA,NA,NA,"Unavailable",5,0.0406,9192.76176413,3
"2509","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,3
"2510","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,3
"2511","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,3
"2512","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,3
"2513","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,3
"2514","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,3
"2515","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,3
"2516","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,3
"2517","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,3
"2518","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,3
"2519","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"Y","Y",1,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"LOEC",NA,NA,NA,NA,"Unavailable",5,0.0406,9192.76176413,3
"2520","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"Y","Y",1,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"LOEC",NA,NA,NA,NA,"Unavailable",5,0.0406,9192.76176413,2
"2521","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"Y","Y",1,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"LOEC",NA,NA,NA,NA,"Unavailable",5,0.0406,9192.76176413,2
"2522","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2523","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2524","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"Y","Y",1,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"LOEC",NA,NA,NA,NA,"Unavailable",5,0.0406,9192.76176413,2
"2525","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2526","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2527","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2528","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2529","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"Y","Y",1,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"LOEC",NA,NA,NA,NA,"Unavailable",5,0.0406,9192.76176413,2
"2530","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2531","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2532","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2533","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"Y","Y",1,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"LOEC",NA,NA,NA,NA,"Unavailable",5,0.0406,9192.76176413,2
"2534","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2535","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2536","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2537","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2538","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2539","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2540","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2541","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2542","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2543","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Metabolism","Photosynthesis",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,2
"2544","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,3
"2545","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,3
"2546","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,3
"2547","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","organism",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,3
"2548","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","subcell",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,1
"2549","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","subcell",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,1
"2550","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","subcell",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,1
"2551","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","subcell",1,"N","N",0,168,"water",26,"Fitness","Body Condition",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,1
"2552","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","tissue",1,"Y","Y",1,168,"water",26,"Fitness","Mortality",2.5,NA,6.3,NA,0.0203,"LOEC",NA,NA,NA,NA,"Unavailable",5,0.0406,9192.76176413,1
"2553","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","tissue",1,"Y","Y",1,168,"water",26,"Fitness","Mortality",2.5,NA,6.3,NA,0.0203,"LOEC",NA,NA,NA,NA,"Unavailable",5,0.0406,9192.76176413,1
"2554","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","tissue",1,"N","N",0,168,"water",26,"Fitness","Mortality",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,1
"2555","100µm < 1mm",175.5,"fragment","PE",452845.4071,9.5e-10,"Cnidaria","Marine","tissue",1,"N","N",0,168,"water",26,"Fitness","Mortality",2.5,NA,6.3,NA,0.0203,"HONEC",NA,NA,NA,NA,"Unavailable",2.5,0.0203,9192.76176413,1
"2556","100µm < 1mm",200.2,"fragment","PE",672219.0634,8.75e-10,"Annelida","Marine","cell",2,"Y","Y",1,10,"sediment",15,"Immune","Immune Cells",NA,NA,NA,NA,NA,"LOEC",NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2557","100µm < 1mm",200.2,"fragment","PE",672219.0634,8.75e-10,"Annelida","Marine","cell",2,"Y","Y",1,10,"sediment",15,"Immune","Immune Cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2558","100µm < 1mm",200.2,"fragment","PE",672219.0634,8.75e-10,"Annelida","Marine","cell",2,"N","N",0,10,"sediment",15,"Immune","Immune Cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2559","100µm < 1mm",200.2,"fragment","PE",672219.0634,8.75e-10,"Annelida","Marine","cell",2,"N","N",0,10,"sediment",15,"Immune","Immune Cells",NA,NA,NA,NA,NA,"HONEC",NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2560","100µm < 1mm",200.2,"fragment","PE",672219.0634,8.75e-10,"Annelida","Marine","cell",2,"N","N",0,10,"sediment",15,"Immune","Immune Cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2561","100µm < 1mm",200.2,"fragment","PE",672219.0634,8.75e-10,"Annelida","Marine","cell",2,"N","N",0,10,"sediment",15,"Immune","Immune Cells",NA,NA,NA,NA,NA,"HONEC",NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2562","100µm < 1mm",200.2,"fragment","PE",672219.0634,8.75e-10,"Annelida","Marine","subcell",2,"N","N",0,10,"sediment",15,"Immune","Immune Other ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2563","100µm < 1mm",200.2,"fragment","PE",672219.0634,8.75e-10,"Annelida","Marine","subcell",2,"N","N",0,10,"sediment",15,"Immune","Immune Other ",NA,NA,NA,NA,NA,"HONEC",NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2564","100µm < 1mm",200.2,"fragment","PE",672219.0634,8.75e-10,"Annelida","Marine","subcell",2,"N","N",0,10,"sediment",15,"Immune","Immune Other ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2565","100µm < 1mm",200.2,"fragment","PE",672219.0634,8.75e-10,"Annelida","Marine","subcell",2,"N","N",0,10,"sediment",15,"Immune","Immune Other ",NA,NA,NA,NA,NA,"HONEC",NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2566","100µm < 1mm",200.2,"fragment","PP",672219.0634,8.75e-10,"Annelida","Marine","cell",2,"Y","Y",1,10,"sediment",15,"Immune","Immune Cells",NA,NA,NA,NA,NA,"LOEC",NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2567","100µm < 1mm",200.2,"fragment","PP",672219.0634,8.75e-10,"Annelida","Marine","cell",2,"Y","Y",1,10,"sediment",15,"Immune","Immune Cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2568","100µm < 1mm",200.2,"fragment","PP",672219.0634,8.75e-10,"Annelida","Marine","cell",2,"N","N",0,10,"sediment",15,"Immune","Immune Cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2569","100µm < 1mm",200.2,"fragment","PP",672219.0634,8.75e-10,"Annelida","Marine","cell",2,"N","N",0,10,"sediment",15,"Immune","Immune Cells",NA,NA,NA,NA,NA,"HONEC",NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2570","100µm < 1mm",200.2,"fragment","PP",672219.0634,8.75e-10,"Annelida","Marine","cell",2,"N","N",0,10,"sediment",15,"Immune","Immune Cells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2571","100µm < 1mm",200.2,"fragment","PP",672219.0634,8.75e-10,"Annelida","Marine","cell",2,"N","N",0,10,"sediment",15,"Immune","Immune Cells",NA,NA,NA,NA,NA,"HONEC",NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2572","100µm < 1mm",200.2,"fragment","PP",672219.0634,8.75e-10,"Annelida","Marine","subcell",2,"N","N",0,10,"sediment",15,"Immune","Immune Other ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2573","100µm < 1mm",200.2,"fragment","PP",672219.0634,8.75e-10,"Annelida","Marine","subcell",2,"N","N",0,10,"sediment",15,"Immune","Immune Other ",NA,NA,NA,NA,NA,"HONEC",NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2574","100µm < 1mm",200.2,"fragment","PP",672219.0634,8.75e-10,"Annelida","Marine","subcell",2,"N","N",0,10,"sediment",15,"Immune","Immune Other ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2575","100µm < 1mm",200.2,"fragment","PP",672219.0634,8.75e-10,"Annelida","Marine","subcell",2,"N","N",0,10,"sediment",15,"Immune","Immune Other ",NA,NA,NA,NA,NA,"HONEC",NA,NA,NA,NA,"Unavailable",NA,NA,NA,1
"2576","100µm < 1mm",204,"fragment","PP",711228.4281,8.75e-10,"Mollusca","Marine","tissue",3,"N","N",0,10,"water",15,"Alimentary, Excretory","Digestive Tract Histological Abnormalities",8e-06,NA,NA,30,0.009,NA,NA,NA,NA,NA,"Acute",NA,NA,6401.0558529,1
"2577","100µm < 1mm",204,"fragment","PP",711228.4281,8.75e-10,"Mollusca","Marine","tissue",3,"N","N",0,10,"water",15,"Alimentary, Excretory","Digestive Tract Histological Abnormalities",0.01,NA,NA,30,11.2,NA,NA,NA,NA,NA,"Acute",NA,NA,7965758.39472,1
"2578","100µm < 1mm",204,"fragment","PP",711228.4281,8.75e-10,"Mollusca","Marine","tissue",3,"N","N",0,10,"water",15,"Alimentary, Excretory","Digestive Tract Histological Abnormalities",0.1,NA,NA,30,112,"HONEC",NA,NA,NA,NA,"Acute",0.1,112,79657583.9472,1
"2579","100µm < 1mm",204,"fragment","PP",711228.4281,8.75e-10,"Mollusca","Marine","tissue",3,"N","N",0,10,"water",15,"Circulatory, Respiratory","Gill Histological Abnormalities",8e-06,NA,NA,30,0.009,NA,NA,NA,NA,NA,"Acute",NA,NA,6401.0558529,1
"2580","100µm < 1mm",204,"fragment","PP",711228.4281,8.75e-10,"Mollusca","Marine","tissue",3,"N","N",0,10,"water",15,"Circulatory, Respiratory","Gill Histological Abnormalities",0.01,NA,NA,30,11.2,NA,NA,NA,NA,NA,"Acute",NA,NA,7965758.39472,1
"2581","100µm < 1mm",204,"fragment","PP",711228.4281,8.75e-10,"Mollusca","Marine","tissue",3,"N","N",0,10,"water",15,"Circulatory, Respiratory","Gill Histological Abnormalities",0.1,NA,NA,30,112,"HONEC",NA,NA,NA,NA,"Acute",0.1,112,79657583.9472,1
